names,scores,logfoldchanges,pvals,pvals_adj,log2fc
FDFT1,75.38864,1.4976964,0.0,0.0,1.4976964
MEAF6,75.280174,1.1934795,0.0,0.0,1.1934795
PHLDA2,75.27773,1.7918714,0.0,0.0,1.7918714
FKBP2,75.24578,1.1419847,0.0,0.0,1.1419847
TMEM183A,75.2448,1.5198148,0.0,0.0,1.5198148
SQLE,75.23999,2.5212657,0.0,0.0,2.5212657
MT-ND1,75.23689,0.70159143,0.0,0.0,0.70159143
ANAPC13,75.23111,1.5800973,0.0,0.0,1.5800973
ARF1,75.201294,1.0943811,0.0,0.0,1.0943811
CYHR1,75.16949,1.9878855,0.0,0.0,1.9878855
NDUFA10,75.1254,1.3861756,0.0,0.0,1.3861756
S100P,75.12517,5.7671494,0.0,0.0,5.7671494
ATP5G3,75.0639,1.1292466,0.0,0.0,1.1292466
RER1,75.02153,1.228398,0.0,0.0,1.228398
PTPRK,74.99452,2.284578,0.0,0.0,2.284578
MRPS35,74.97912,1.7498755,0.0,0.0,1.7498755
SYPL1,74.948456,1.2444667,0.0,0.0,1.2444667
HSD17B10,74.9373,1.4425926,0.0,0.0,1.4425926
PPIA,74.93444,0.8878134,0.0,0.0,0.8878134
CNIH4,74.73995,1.4149047,0.0,0.0,1.4149047
CHMP2A,74.71064,1.2532846,0.0,0.0,1.2532846
ACSL3,74.68764,1.6526272,0.0,0.0,1.6526272
TRAP1,74.684166,2.1172743,0.0,0.0,2.1172743
SSU72,74.68021,1.2541498,0.0,0.0,1.2541498
CERS2,74.56951,1.6568494,0.0,0.0,1.6568494
ILF2,74.5474,1.2512957,0.0,0.0,1.2512957
HILPDA,74.52547,3.0976562,0.0,0.0,3.0976562
DPM3,74.43987,1.582611,0.0,0.0,1.582611
MAGEF1,74.36128,2.0704286,0.0,0.0,2.0704286
NAA38,74.32264,1.235094,0.0,0.0,1.235094
IRF6,74.31579,4.5940676,0.0,0.0,4.5940676
KIAA1522,74.1464,4.3618555,0.0,0.0,4.3618555
KNOP1,74.143776,2.1660755,0.0,0.0,2.1660755
SNRPD1,74.13724,1.2014123,0.0,0.0,1.2014123
TFAP2B,74.06764,6.1443214,0.0,0.0,6.1443214
MRPL13,74.03309,1.6428154,0.0,0.0,1.6428154
CLN3,74.009,1.978553,0.0,0.0,1.978553
MAPT,73.97323,5.622174,0.0,0.0,5.622174
TM7SF2,73.94796,3.719327,0.0,0.0,3.719327
PGLS,73.75613,1.1733556,0.0,0.0,1.1733556
NDUFB2,73.70095,1.1092118,0.0,0.0,1.1092118
VMP1,73.68572,1.2467769,0.0,0.0,1.2467769
C7orf50,73.639786,1.2767912,0.0,0.0,1.2767912
MRPL21,73.63122,1.5017712,0.0,0.0,1.5017712
UQCR10,73.623055,1.1227347,0.0,0.0,1.1227347
TRIB1,73.61098,2.2316663,0.0,0.0,2.2316663
HDAC2,73.59586,1.5547954,0.0,0.0,1.5547954
RUSC1,73.561264,2.1746886,0.0,0.0,2.1746886
MRPL4,73.55292,1.3515718,0.0,0.0,1.3515718
TALDO1,73.540115,1.198404,0.0,0.0,1.198404
KIF22,73.50911,2.0185912,0.0,0.0,2.0185912
MYC,73.48531,1.4681823,0.0,0.0,1.4681823
NFIA,73.47771,1.7356521,0.0,0.0,1.7356521
EBPL,73.346016,1.6944202,0.0,0.0,1.6944202
SCGB1D2,73.32829,6.2382355,0.0,0.0,6.2382355
PRDX4,73.29014,1.2528878,0.0,0.0,1.2528878
ESR1,73.243095,5.329699,0.0,0.0,5.329699
HDGF,73.24206,1.8380674,0.0,0.0,1.8380674
C19orf70,73.23492,1.1759049,0.0,0.0,1.1759049
METTL5,73.145584,1.3321881,0.0,0.0,1.3321881
RNF7,73.0342,1.1276511,0.0,0.0,1.1276511
MRPL37,72.99854,1.7211584,0.0,0.0,1.7211584
ADIRF,72.959854,1.5282712,0.0,0.0,1.5282712
NELFCD,72.88505,1.5962499,0.0,0.0,1.5962499
PTS,72.85391,1.717538,0.0,0.0,1.717538
REEP5,72.84496,1.126442,0.0,0.0,1.126442
HMGN3,72.810776,1.1301769,0.0,0.0,1.1301769
REXO2,72.6389,1.3413911,0.0,0.0,1.3413911
TM9SF2,72.555336,1.4382803,0.0,0.0,1.4382803
AKR7A2,72.50695,1.4127038,0.0,0.0,1.4127038
BRK1,72.3763,1.0750844,0.0,0.0,1.0750844
NUPR2,72.338455,7.3316054,0.0,0.0,7.3316054
MESP1,72.336395,4.7831335,0.0,0.0,4.7831335
ARFGEF3,72.33331,5.3001475,0.0,0.0,5.3001475
RAB11A,72.32395,1.0919836,0.0,0.0,1.0919836
STAU1,72.315865,1.2128432,0.0,0.0,1.2128432
COMTD1,72.3152,2.0757601,0.0,0.0,2.0757601
DAP3,72.30054,1.2503793,0.0,0.0,1.2503793
USMG5,72.22143,1.0855596,0.0,0.0,1.0855596
SLC39A4,72.2123,2.4145763,0.0,0.0,2.4145763
CD164,72.19759,1.1561712,0.0,0.0,1.1561712
KRT10,72.14157,1.1498901,0.0,0.0,1.1498901
SHROOM3,72.118614,6.0751476,0.0,0.0,6.0751476
NUBP2,72.11434,1.4879054,0.0,0.0,1.4879054
NDUFB3,72.1066,1.1981663,0.0,0.0,1.1981663
ATP5C1,72.05691,1.1896726,0.0,0.0,1.1896726
DSC2,71.94367,3.3701708,0.0,0.0,3.3701708
PPA2,71.91634,1.707526,0.0,0.0,1.707526
SELM,71.87562,1.1599581,0.0,0.0,1.1599581
PSMD8,71.87305,1.1349343,0.0,0.0,1.1349343
SUDS3,71.849754,1.6734436,0.0,0.0,1.6734436
SPCS1,71.824875,1.0867623,0.0,0.0,1.0867623
TNFSF10,71.798004,1.3939056,0.0,0.0,1.3939056
TTC39A,71.79783,5.2484016,0.0,0.0,5.2484016
CHCHD5,71.775,1.454041,0.0,0.0,1.454041
TIMM17A,71.76912,1.3592554,0.0,0.0,1.3592554
NDUFV3,71.67177,1.677399,0.0,0.0,1.677399
PKP3,71.64632,4.9807315,0.0,0.0,4.9807315
GSTO2,71.59554,4.105326,0.0,0.0,4.105326
RAC1,71.37315,1.1428293,0.0,0.0,1.1428293
SERP1,71.37254,1.0437294,0.0,0.0,1.0437294
BOLA3,71.33657,1.5602573,0.0,0.0,1.5602573
SNRPC,71.28134,1.2034624,0.0,0.0,1.2034624
SMARCA4,71.214325,1.7521033,0.0,0.0,1.7521033
PSMD4,71.189705,1.2032807,0.0,0.0,1.2032807
COX8A,71.06668,1.0583372,0.0,0.0,1.0583372
LINC00665,71.06403,3.4175482,0.0,0.0,3.4175482
NUDT8,71.03499,3.5327775,0.0,0.0,3.5327775
MLF1,70.98117,1.9903191,0.0,0.0,1.9903191
RCN2,70.947784,1.1908488,0.0,0.0,1.1908488
CETN2,70.936676,2.2323558,0.0,0.0,2.2323558
ARRDC1,70.91616,1.4872514,0.0,0.0,1.4872514
SEPP1,70.888374,1.3579414,0.0,0.0,1.3579414
HN1,70.84569,1.1788715,0.0,0.0,1.1788715
TIMM8B,70.83757,1.3458196,0.0,0.0,1.3458196
IGSF8,70.82699,1.9366183,0.0,0.0,1.9366183
GPAA1,70.82302,1.370247,0.0,0.0,1.370247
UGDH,70.820915,2.44437,0.0,0.0,2.44437
LSM3,70.79662,1.1399319,0.0,0.0,1.1399319
GIPC1,70.77731,2.3473313,0.0,0.0,2.3473313
TBCA,70.665695,1.0638409,0.0,0.0,1.0638409
MRPL52,70.65507,1.178713,0.0,0.0,1.178713
FIS1,70.610794,1.0745302,0.0,0.0,1.0745302
MPG,70.567986,1.135743,0.0,0.0,1.135743
TATDN1,70.560616,1.6096506,0.0,0.0,1.6096506
LRRC59,70.5572,1.37731,0.0,0.0,1.37731
TMEM14B,70.55374,1.1072788,0.0,0.0,1.1072788
ATPIF1,70.40535,1.0857555,0.0,0.0,1.0857555
IARS2,70.39611,1.8960084,0.0,0.0,1.8960084
TOMM40,70.38553,1.7170012,0.0,0.0,1.7170012
C1orf35,70.38335,1.6753324,0.0,0.0,1.6753324
VPS35,70.37836,1.2640374,0.0,0.0,1.2640374
TMED4,70.37428,1.1608639,0.0,0.0,1.1608639
HINT2,70.36647,1.3843697,0.0,0.0,1.3843697
DSG2,70.35051,3.438004,0.0,0.0,3.438004
FLNB,70.33612,2.1685061,0.0,0.0,2.1685061
TSPO,70.31655,1.0837545,0.0,0.0,1.0837545
VDAC2,70.1986,1.1085163,0.0,0.0,1.1085163
DDRGK1,70.16938,1.2843435,0.0,0.0,1.2843435
MEA1,70.15971,1.151605,0.0,0.0,1.151605
NDUFS2,70.0788,1.3727195,0.0,0.0,1.3727195
MRPL9,70.00092,1.495,0.0,0.0,1.495
HIBADH,69.97318,1.9242476,0.0,0.0,1.9242476
LIMCH1,69.97161,2.9458227,0.0,0.0,2.9458227
PRSS22,69.95587,6.1469865,0.0,0.0,6.1469865
SEMA3C,69.91031,3.4053745,0.0,0.0,3.4053745
HSPB1,69.901855,1.2911454,0.0,0.0,1.2911454
EIF6,69.87129,1.2276523,0.0,0.0,1.2276523
COX7A2L,69.84723,1.0608764,0.0,0.0,1.0608764
NDUFB1,69.82196,1.143932,0.0,0.0,1.143932
UQCR11,69.73591,1.0355535,0.0,0.0,1.0355535
ERGIC1,69.69444,1.7557217,0.0,0.0,1.7557217
SMIM19,69.64676,1.3899835,0.0,0.0,1.3899835
IP6K2,69.594574,1.3654542,0.0,0.0,1.3654542
GNB2,69.57109,1.0729215,0.0,0.0,1.0729215
BHLHE40,69.55011,1.3011471,0.0,0.0,1.3011471
CCNC,69.53776,1.5504252,0.0,0.0,1.5504252
BTF3L4,69.37556,1.2192564,0.0,0.0,1.2192564
VAPA,69.28182,1.0371844,0.0,0.0,1.0371844
EIF3H,69.27454,1.076238,0.0,0.0,1.076238
RPA3,69.26943,1.2802823,0.0,0.0,1.2802823
IMPDH2,69.218475,1.2382226,0.0,0.0,1.2382226
C11orf1,69.21415,1.9699811,0.0,0.0,1.9699811
CCT5,69.188,1.330979,0.0,0.0,1.330979
SRRM2,69.18467,1.0985358,0.0,0.0,1.0985358
FBL,69.17152,1.2623844,0.0,0.0,1.2623844
ARL16,69.16517,1.6162694,0.0,0.0,1.6162694
YIPF3,69.153465,1.2033741,0.0,0.0,1.2033741
MRPS7,69.135445,1.2904475,0.0,0.0,1.2904475
COX7A2,69.1114,0.97385424,0.0,0.0,0.97385424
MYDGF,68.984764,1.0800406,0.0,0.0,1.0800406
SIVA1,68.928986,1.1161617,0.0,0.0,1.1161617
RASEF,68.852196,5.580127,0.0,0.0,5.580127
GOLM1,68.819046,2.6425636,0.0,0.0,2.6425636
CTNNA1,68.77787,1.3139105,0.0,0.0,1.3139105
APLP2,68.76594,1.1447581,0.0,0.0,1.1447581
SRI,68.75202,1.0873398,0.0,0.0,1.0873398
COPB2,68.74074,1.4233714,0.0,0.0,1.4233714
PARD6B,68.73791,4.826972,0.0,0.0,4.826972
RAD23B,68.72079,1.4639919,0.0,0.0,1.4639919
MZT2A,68.70002,1.3478472,0.0,0.0,1.3478472
HCFC1R1,68.63141,1.1094674,0.0,0.0,1.1094674
EXOSC4,68.61524,1.9482503,0.0,0.0,1.9482503
WDR83OS,68.61298,1.0111147,0.0,0.0,1.0111147
NBEAL1,68.60926,1.055435,0.0,0.0,1.055435
COMT,68.56483,1.1215615,0.0,0.0,1.1215615
PLEKHF2,68.4724,2.0824351,0.0,0.0,2.0824351
PAICS,68.45598,2.0347383,0.0,0.0,2.0347383
GNG5,68.43611,1.0231599,0.0,0.0,1.0231599
MTX1,68.35934,1.6911654,0.0,0.0,1.6911654
RPS5,68.345634,0.56216615,0.0,0.0,0.56216615
OSBPL1A,68.22893,1.8264662,0.0,0.0,1.8264662
AIG1,68.2138,1.8205267,0.0,0.0,1.8205267
POLR3K,68.17456,1.7419652,0.0,0.0,1.7419652
ZFYVE21,68.119286,1.5862911,0.0,0.0,1.5862911
MACROD1,68.11467,2.886061,0.0,0.0,2.886061
LMTK3,68.103935,5.301747,0.0,0.0,5.301747
ARMC10,68.00478,1.5510173,0.0,0.0,1.5510173
PSMG3,67.94391,2.0472057,0.0,0.0,2.0472057
GGPS1,67.916595,1.6154743,0.0,0.0,1.6154743
MMP24-AS1,67.91024,1.6960412,0.0,0.0,1.6960412
MT-CYB,67.9002,0.53888774,0.0,0.0,0.53888774
C17orf58,67.8592,2.9829326,0.0,0.0,2.9829326
CTNNBIP1,67.84222,1.9462245,0.0,0.0,1.9462245
POLR2L,67.810814,1.019705,0.0,0.0,1.019705
SDC1,67.78657,2.3083298,0.0,0.0,2.3083298
YIPF2,67.76667,1.7308986,0.0,0.0,1.7308986
APEX1,67.699776,1.1281972,0.0,0.0,1.1281972
SFN,67.69899,3.3398802,0.0,0.0,3.3398802
PIGT,67.64962,1.3020995,0.0,0.0,1.3020995
RAB10,67.584045,1.1021254,0.0,0.0,1.1021254
RAB11FIP1,67.529305,1.5930698,0.0,0.0,1.5930698
GALNT7,67.50911,2.9818304,0.0,0.0,2.9818304
PRDX6,67.5041,1.0410134,0.0,0.0,1.0410134
CANT1,67.3227,2.3077984,0.0,0.0,2.3077984
ADI1,67.29564,1.281774,0.0,0.0,1.281774
ADSS,67.28165,1.2431264,0.0,0.0,1.2431264
RPL26L1,67.280174,1.4571682,0.0,0.0,1.4571682
MCUR1,67.24976,1.5531045,0.0,0.0,1.5531045
INADL,67.24012,2.7932336,0.0,0.0,2.7932336
GOLGA4,67.23397,1.0894284,0.0,0.0,1.0894284
NDUFA2,67.210815,1.0355091,0.0,0.0,1.0355091
YIPF6,67.20129,1.5480846,0.0,0.0,1.5480846
PRELID3B,67.19481,1.2362962,0.0,0.0,1.2362962
COX17,67.13608,1.1016192,0.0,0.0,1.1016192
C19orf24,67.1188,1.1172163,0.0,0.0,1.1172163
RAB27B,67.088524,4.477041,0.0,0.0,4.477041
SPR,67.08267,2.8973563,0.0,0.0,2.8973563
COX7B,67.070564,1.0060718,0.0,0.0,1.0060718
LCMT1,67.05385,1.4119048,0.0,0.0,1.4119048
UBE2H,67.01681,1.6031988,0.0,0.0,1.6031988
RHEB,66.906235,1.0431628,0.0,0.0,1.0431628
BAG1,66.89628,1.1614623,0.0,0.0,1.1614623
ERRFI1,66.87292,1.7310219,0.0,0.0,1.7310219
CTNND1,66.86026,1.7165223,0.0,0.0,1.7165223
ARF5,66.83089,1.0269532,0.0,0.0,1.0269532
SSR3,66.821754,1.0311239,0.0,0.0,1.0311239
AKR1A1,66.717064,1.1520146,0.0,0.0,1.1520146
CXADR,66.69235,4.537557,0.0,0.0,4.537557
RPL8,66.67938,0.6211097,0.0,0.0,0.6211097
HDDC2,66.64788,1.4168643,0.0,0.0,1.4168643
SNRPD3,66.593094,1.0313131,0.0,0.0,1.0313131
SRSF9,66.590546,1.1127076,0.0,0.0,1.1127076
SLC38A1,66.57251,1.0937316,0.0,0.0,1.0937316
CMBL,66.52211,3.435299,0.0,0.0,3.435299
LLGL2,66.48665,3.281369,0.0,0.0,3.281369
C6orf132,66.483444,5.3834915,0.0,0.0,5.3834915
COA6,66.47055,1.4618239,0.0,0.0,1.4618239
SNRPG,66.419075,1.0171198,0.0,0.0,1.0171198
ATP6V1F,66.32025,0.99341816,0.0,0.0,0.99341816
BSPRY,66.297646,5.414469,0.0,0.0,5.414469
TMEM123,66.285515,1.150785,0.0,0.0,1.150785
UBE2I,66.209526,0.9927261,0.0,0.0,0.9927261
VAV3,66.18625,3.0167143,0.0,0.0,3.0167143
ANXA2,66.1558,1.0893415,0.0,0.0,1.0893415
FAAP20,66.12639,1.0911318,0.0,0.0,1.0911318
LAPTM4A,66.10712,0.9930535,0.0,0.0,0.9930535
F11R,66.038475,2.9213374,0.0,0.0,2.9213374
IFT43,65.98772,1.6286163,0.0,0.0,1.6286163
LDLR,65.93018,2.1459959,0.0,0.0,2.1459959
NDUFS3,65.911995,1.1882801,0.0,0.0,1.1882801
PLA2G12A,65.87109,1.9823327,0.0,0.0,1.9823327
GDE1,65.84845,1.6312296,0.0,0.0,1.6312296
C1orf64,65.84613,6.7465496,0.0,0.0,6.7465496
MBOAT2,65.82023,3.38193,0.0,0.0,3.38193
ALDH3B2,65.71427,6.816284,0.0,0.0,6.816284
MPZL1,65.69656,1.6773463,0.0,0.0,1.6773463
ETFA,65.68708,1.3204682,0.0,0.0,1.3204682
FAM136A,65.649536,1.6046658,0.0,0.0,1.6046658
TMED9,65.574844,1.0709735,0.0,0.0,1.0709735
RAB1A,65.523544,1.0959927,0.0,0.0,1.0959927
H2AFY,65.45697,1.0568546,0.0,0.0,1.0568546
NDUFV1,65.40354,1.0304339,0.0,0.0,1.0304339
PAK4,65.312996,2.697772,0.0,0.0,2.697772
NINJ1,65.28801,0.98372906,0.0,0.0,0.98372906
NME2,65.26764,1.3637917,0.0,0.0,1.3637917
SPSB3,65.255974,1.0172427,0.0,0.0,1.0172427
CCDC124,65.22429,1.1675459,0.0,0.0,1.1675459
TCEA1,65.2183,0.98115355,0.0,0.0,0.98115355
NONO,65.214874,1.034149,0.0,0.0,1.034149
PPCS,65.16456,1.0941844,0.0,0.0,1.0941844
CTBP2,65.164474,1.9383261,0.0,0.0,1.9383261
GOLGB1,65.13187,1.0373777,0.0,0.0,1.0373777
PRRG4,65.10342,2.8602326,0.0,0.0,2.8602326
RUVBL2,65.0895,1.712141,0.0,0.0,1.712141
RP11-206M11.7,65.06926,7.1019783,0.0,0.0,7.1019783
TMEM258,65.047066,0.9769874,0.0,0.0,0.9769874
CDC42EP1,64.940674,1.977742,0.0,0.0,1.977742
KIF9,64.87496,2.248824,0.0,0.0,2.248824
STOML2,64.82736,1.1587477,0.0,0.0,1.1587477
RPS19BP1,64.79431,1.0001601,0.0,0.0,1.0001601
SRD5A3,64.74908,2.0541193,0.0,0.0,2.0541193
MPLKIP,64.73342,1.1509458,0.0,0.0,1.1509458
NDUFV2,64.71705,0.95333076,0.0,0.0,0.95333076
EPRS,64.70879,1.3181365,0.0,0.0,1.3181365
TMEM256,64.69439,1.1322087,0.0,0.0,1.1322087
UQCRFS1,64.6755,1.0208453,0.0,0.0,1.0208453
EPHX1,64.633514,1.4797522,0.0,0.0,1.4797522
EIF2S2,64.605865,1.0906197,0.0,0.0,1.0906197
MT-ATP6,64.59805,0.3607596,0.0,0.0,0.3607596
MT-ND2,64.58521,0.7215869,0.0,0.0,0.7215869
PTTG1IP,64.58048,1.0330861,0.0,0.0,1.0330861
IER3IP1,64.546715,1.6351444,0.0,0.0,1.6351444
PLPP5,64.51413,1.3188369,0.0,0.0,1.3188369
MTX2,64.506004,1.5037291,0.0,0.0,1.5037291
LRRFIP2,64.43933,1.3767029,0.0,0.0,1.3767029
TPBG,64.38589,2.0627284,0.0,0.0,2.0627284
SLC25A36,64.32799,1.2266458,0.0,0.0,1.2266458
MB,64.32433,5.603757,0.0,0.0,5.603757
PPP1R1B,64.29861,6.39516,0.0,0.0,6.39516
LONP2,64.22102,1.4410903,0.0,0.0,1.4410903
TFAP2C,64.19665,3.9696753,0.0,0.0,3.9696753
MRPL34,64.12312,1.0840902,0.0,0.0,1.0840902
NGFRAP1,64.05392,1.2958865,0.0,0.0,1.2958865
BCCIP,63.97751,1.2778195,0.0,0.0,1.2778195
RAB18,63.969273,1.2147671,0.0,0.0,1.2147671
UQCRC1,63.958332,1.0624771,0.0,0.0,1.0624771
DAP,63.950455,1.3848447,0.0,0.0,1.3848447
ATRAID,63.940437,0.95363384,0.0,0.0,0.95363384
RPS2,63.926674,0.93407226,0.0,0.0,0.93407226
ARL6IP1,63.92349,1.1390597,0.0,0.0,1.1390597
MVB12A,63.920967,1.3542727,0.0,0.0,1.3542727
PIN4,63.86984,1.2133522,0.0,0.0,1.2133522
PNPLA2,63.831223,1.119914,0.0,0.0,1.119914
CKB,63.736176,2.8705046,0.0,0.0,2.8705046
TXNL4A,63.719852,1.3944006,0.0,0.0,1.3944006
SLC25A33,63.68604,1.7812229,0.0,0.0,1.7812229
C14orf166,63.662327,0.9448096,0.0,0.0,0.9448096
MCCC2,63.632866,2.3125162,0.0,0.0,2.3125162
ATP5J,63.628857,0.9392358,0.0,0.0,0.9392358
ASNA1,63.554195,1.1811982,0.0,0.0,1.1811982
AFMID,63.535713,2.708033,0.0,0.0,2.708033
NANS,63.52574,1.1583025,0.0,0.0,1.1583025
UCHL3,63.50451,1.7028403,0.0,0.0,1.7028403
SLC39A7,63.439636,1.460359,0.0,0.0,1.460359
ICT1,63.42474,1.7963495,0.0,0.0,1.7963495
SNRPB,63.404026,0.979651,0.0,0.0,0.979651
PSENEN,63.38767,1.6932622,0.0,0.0,1.6932622
NUDT16L1,63.38106,1.4962322,0.0,0.0,1.4962322
TUBB,63.34694,1.0754061,0.0,0.0,1.0754061
SFT2D1,63.34175,1.0368809,0.0,0.0,1.0368809
ZCRB1,63.333683,1.1163439,0.0,0.0,1.1163439
CAPRIN1,63.329784,1.2803893,0.0,0.0,1.2803893
TPRKB,63.270134,1.2546322,0.0,0.0,1.2546322
NME1,63.25096,2.3251576,0.0,0.0,2.3251576
MGST3,63.245457,0.9464018,0.0,0.0,0.9464018
RNPS1,63.243504,0.9307626,0.0,0.0,0.9307626
CHMP2B,63.217022,1.1443193,0.0,0.0,1.1443193
PHF14,63.193855,1.2782282,0.0,0.0,1.2782282
ALDH9A1,63.1932,1.2660532,0.0,0.0,1.2660532
SLC25A1,63.15664,1.4435942,0.0,0.0,1.4435942
HINT1,63.137146,0.75108,0.0,0.0,0.75108
BAIAP2,63.100983,1.8974453,0.0,0.0,1.8974453
MRPL43,63.065117,0.9976389,0.0,0.0,0.9976389
NTPCR,63.035183,1.7770884,0.0,0.0,1.7770884
KCTD3,62.953293,3.0106385,0.0,0.0,3.0106385
TMEM254,62.936714,2.6836095,0.0,0.0,2.6836095
SCP2,62.884933,0.9418174,0.0,0.0,0.9418174
COQ4,62.882935,1.3005918,0.0,0.0,1.3005918
KRTCAP2,62.86366,0.9538821,0.0,0.0,0.9538821
PTMS,62.82624,1.001185,0.0,0.0,1.001185
KRT15,62.775646,4.6843443,0.0,0.0,4.6843443
MAPK13,62.76209,2.2706208,0.0,0.0,2.2706208
CLMN,62.754513,2.1974885,0.0,0.0,2.1974885
DUT,62.75113,0.9462011,0.0,0.0,0.9462011
COBL,62.737484,5.7750854,0.0,0.0,5.7750854
TBC1D9,62.70461,2.933049,0.0,0.0,2.933049
SSBP1,62.68123,0.95467657,0.0,0.0,0.95467657
BAD,62.65217,1.1881865,0.0,0.0,1.1881865
KIF5B,62.651455,0.98947835,0.0,0.0,0.98947835
NEAT1,62.61902,1.0218652,0.0,0.0,1.0218652
VIMP,62.584293,0.96555716,0.0,0.0,0.96555716
LAD1,62.519753,5.2587957,0.0,0.0,5.2587957
COPZ1,62.505913,1.0412163,0.0,0.0,1.0412163
SLC39A1,62.501743,1.1173056,0.0,0.0,1.1173056
SYNE4,62.45964,5.6940374,0.0,0.0,5.6940374
PACSIN3,62.431015,3.5410922,0.0,0.0,3.5410922
C20orf24,62.402355,1.0485121,0.0,0.0,1.0485121
SEPW1,62.393677,0.9737094,0.0,0.0,0.9737094
LAMTOR1,62.340282,0.9355125,0.0,0.0,0.9355125
FLOT1,62.300915,0.9400501,0.0,0.0,0.9400501
DMKN,62.29634,3.5355544,0.0,0.0,3.5355544
CDK4,62.228695,1.1909208,0.0,0.0,1.1909208
LTBP3,62.190926,1.4086541,0.0,0.0,1.4086541
COPS6,62.188503,1.010026,0.0,0.0,1.010026
MRPL27,62.170403,1.1635413,0.0,0.0,1.1635413
SPG21,62.15948,1.0002453,0.0,0.0,1.0002453
SYNCRIP,62.129177,1.1448878,0.0,0.0,1.1448878
UPF3A,62.077396,1.1974005,0.0,0.0,1.1974005
CCDC47,62.07494,1.253467,0.0,0.0,1.253467
GRINA,62.06311,0.9574945,0.0,0.0,0.9574945
SREBF1,62.042664,2.8895416,0.0,0.0,2.8895416
HNRNPU,62.03753,0.9116493,0.0,0.0,0.9116493
ATP6V0E2,62.034264,1.4958946,0.0,0.0,1.4958946
HNRNPAB,61.916317,1.0764325,0.0,0.0,1.0764325
CNPY2,61.89843,1.6909125,0.0,0.0,1.6909125
PHPT1,61.826733,0.95237356,0.0,0.0,0.95237356
KLHDC2,61.806683,1.2258537,0.0,0.0,1.2258537
MRPS14,61.796856,1.3761265,0.0,0.0,1.3761265
MLST8,61.790382,1.7334194,0.0,0.0,1.7334194
TMEM59,61.777256,0.919695,0.0,0.0,0.919695
CMTM8,61.77283,2.1849532,0.0,0.0,2.1849532
MRPL40,61.765347,1.1948427,0.0,0.0,1.1948427
HES4,61.73209,1.4799507,0.0,0.0,1.4799507
YWHAG,61.69646,1.2728325,0.0,0.0,1.2728325
METTL9,61.637638,0.93464404,0.0,0.0,0.93464404
FKBP3,61.633663,1.2555268,0.0,0.0,1.2555268
FH,61.607758,1.9055772,0.0,0.0,1.9055772
RANBP1,61.570866,0.9857355,0.0,0.0,0.9857355
CLNS1A,61.55572,1.0379953,0.0,0.0,1.0379953
FLAD1,61.530685,1.8257884,0.0,0.0,1.8257884
IRF2BP2,61.49957,1.0576775,0.0,0.0,1.0576775
ZNF580,61.475677,1.3233452,0.0,0.0,1.3233452
RPS21,61.452526,0.6471006,0.0,0.0,0.6471006
WEE1,61.438892,2.82748,0.0,0.0,2.82748
FAM174A,61.417194,1.7683247,0.0,0.0,1.7683247
SERTAD3,61.410168,1.6387237,0.0,0.0,1.6387237
SEZ6L2,61.39798,4.156515,0.0,0.0,4.156515
NFIB,61.33008,1.4699435,0.0,0.0,1.4699435
CACUL1,61.31593,1.3337873,0.0,0.0,1.3337873
TIMMDC1,61.28064,1.1581876,0.0,0.0,1.1581876
HYI,61.269314,1.6450796,0.0,0.0,1.6450796
SLC25A5,61.254745,0.94170326,0.0,0.0,0.94170326
SSSCA1,61.23421,1.3921562,0.0,0.0,1.3921562
EXOSC5,61.21758,1.8365946,0.0,0.0,1.8365946
GALNT6,61.20388,2.7219906,0.0,0.0,2.7219906
ECH1,61.188477,1.365868,0.0,0.0,1.365868
SUMO1,61.157917,0.8872608,0.0,0.0,0.8872608
PSMB2,61.15569,1.0224121,0.0,0.0,1.0224121
MALSU1,61.144005,1.2794974,0.0,0.0,1.2794974
ASS1,61.123516,2.174914,0.0,0.0,2.174914
PODXL2,61.10756,3.5074234,0.0,0.0,3.5074234
AKT1S1,61.070934,1.8161,0.0,0.0,1.8161
PET100,61.059868,0.9882641,0.0,0.0,0.9882641
GNL3,61.052357,1.1789632,0.0,0.0,1.1789632
MRPL19,60.99709,1.6290277,0.0,0.0,1.6290277
LSM2,60.83973,0.9337099,0.0,0.0,0.9337099
TMEM106B,60.829674,1.3301135,0.0,0.0,1.3301135
TRAPPC3,60.821655,1.067391,0.0,0.0,1.067391
POLR2F,60.80784,1.0703185,0.0,0.0,1.0703185
SCAMP3,60.80193,1.2216156,0.0,0.0,1.2216156
SET,60.76232,0.9325451,0.0,0.0,0.9325451
ENY2,60.75538,0.9009708,0.0,0.0,0.9009708
ARSD,60.746983,2.5943713,0.0,0.0,2.5943713
TMEM54,60.727264,3.214978,0.0,0.0,3.214978
SUCLG1,60.719414,1.0848249,0.0,0.0,1.0848249
ACTL6A,60.71927,1.6722798,0.0,0.0,1.6722798
AAMP,60.6269,1.1439866,0.0,0.0,1.1439866
SCGB2A1,60.623497,7.320366,0.0,0.0,7.320366
NOC2L,60.62224,1.4297686,0.0,0.0,1.4297686
MRPS23,60.608448,1.5593691,0.0,0.0,1.5593691
CALU,60.594383,1.0469842,0.0,0.0,1.0469842
GALNT3,60.575924,3.3207047,0.0,0.0,3.3207047
MLEC,60.575623,1.042288,0.0,0.0,1.042288
AAMDC,60.565113,1.5625968,0.0,0.0,1.5625968
MRPL11,60.54662,1.0836986,0.0,0.0,1.0836986
